Measured_Price,Estimated_Price,Estimated_Velocity,rel_diff
244.45,243.919667,0.080037,0.002174
244.45,244.165722,0.115815,0.001164
244.5,244.362081,0.133173,0.000564
244.5,244.497004,0.13355,1.2e-05
243.7,244.287472,0.059613,-0.002405
243.7,244.108513,0.008199,-0.001673
242.75,243.612824,-0.100394,-0.003542
243.0,243.323504,-0.141109,-0.00133
243.0,243.115149,-0.155601,-0.000474
243.55,243.177239,-0.108687,0.001533
243.55,243.246055,-0.070433,0.00125
243.55,243.31365,-0.040687,0.000971
242.05,242.822073,-0.137858,-0.00318
242.15,242.487258,-0.180304,-0.001391
242.35,242.322824,-0.176884,0.000112
242.35,242.221174,-0.16067,0.000532
242.35,242.167237,-0.137668,0.000755
242.35,242.147708,-0.112208,0.000835
242.1,242.05928,-0.107083,0.000168
240.5,241.416792,-0.222468,-0.003798
240.5,240.938336,-0.277636,-0.001819
240.0,240.417109,-0.330132,-0.001735
240.0,240.05491,-0.337043,-0.000229
239.95,239.803452,-0.318598,0.000611
238.85,239.250791,-0.369041,-0.001675
239.4,239.072822,-0.327863,0.001369
239.85,239.152372,-0.240062,0.002917
239.85,239.258024,-0.165558,0.002474
239.4,239.20585,-0.141122,0.000812
239.4,239.188338,-0.114483,0.000885
239.8,239.341574,-0.056787,0.001915
239.75,239.456305,-0.019824,0.001227
239.4,239.423031,-0.022722,-9.6e-05
239.65,239.492367,-0.002883,0.000658
239.65,239.548664,0.009871,0.000423
240.35,239.850337,0.072757,0.002083
239.4,239.730237,0.031194,-0.001378
240.45,240.015297,0.085905,0.001811
240.1,240.100759,0.085809,-3e-06
239.9,240.080914,0.06304,-0.000754
240.25,240.183052,0.071466,0.000279
240.25,240.252852,0.071107,-1.2e-05
240.2,240.278257,0.061258,-0.000326
240.2,240.288078,0.050173,-0.000367
240.0,240.213542,0.023297,-0.000889
240.9,240.481337,0.075988,0.001741
240.4,240.499322,0.063488,-0.000413
240.05,240.373744,0.022743,-0.001347
240.05,240.268742,-0.004788,-0.00091
240.5,240.350981,0.013968,0.00062
240.2,240.304134,0.000862,-0.000433
244.5,241.851636,0.334177,0.01095
245.5,243.407708,0.597506,0.008596
244.05,244.021726,0.601065,0.000116
244.05,244.411611,0.555553,-0.00148
242.9,244.205029,0.391306,-0.005344
242.9,243.97092,0.256524,-0.00439
242.5,243.590559,0.119269,-0.004477
245.55,244.388274,0.26548,0.004754
244.8,244.707673,0.2771,0.000377
244.8,244.91665,0.262419,-0.000476
244.8,245.039312,0.2323,-0.000977
244.8,245.097735,0.194828,-0.001215
244.15,244.871316,0.104045,-0.002946
244.15,244.671062,0.038466,-0.00213
243.4,244.226723,-0.065583,-0.003385
243.65,243.97269,-0.106195,-0.001323
244.2,243.989453,-0.079697,0.000863
244.2,244.016765,-0.056635,0.000751
244.2,244.048567,-0.037576,0.000621
244.2,244.080676,-0.022559,0.000489
244.05,244.055124,-0.023204,-2.1e-05
244.05,244.038586,-0.021767,4.7e-05
244.55,244.213396,0.020597,0.001378
244.55,244.3505,0.045705,0.000816
244.5,244.434473,0.053952,0.000268
244.5,244.492693,0.054872,3e-05
244.1,244.382554,0.019311,-0.001156
244.1,244.290571,-0.004674,-0.00078
243.75,244.088319,-0.047254,-0.001386
243.45,243.823148,-0.094217,-0.00153
243.45,243.626093,-0.11638,-0.000723
244.3,243.801081,-0.053587,0.002046
244.3,243.951195,-0.009688,0.00143
245.0,244.331759,0.074415,0.002735
244.35,244.385464,0.069952,-0.000145
244.3,244.398116,0.057603,-0.000401
244.0,244.287702,0.021394,-0.001178
244.5,244.379479,0.036562,0.000493
244.25,244.354824,0.023369,-0.000429
244.25,244.330931,0.013184,-0.000331
245.15,244.641233,0.077216,0.00208
245.4,244.969727,0.131368,0.001756
245.4,245.211298,0.155118,0.00077
245.85,245.544707,0.193541,0.001243
247.0,246.203439,0.293794,0.003235
246.0,246.31391,0.254286,-0.001274
245.85,246.303407,0.197222,-0.001841
245.0,245.947368,0.077989,-0.003852
245.2,245.721059,0.01241,-0.002121
245.2,245.536786,-0.029977,-0.001372
245.9,245.651773,0.001264,0.00101
245.9,245.744089,0.020887,0.000634
245.4,245.630414,-0.008113,-0.000938
244.9,245.355999,-0.065503,-0.001859
245.45,245.349303,-0.05283,0.00041
245.45,245.353076,-0.040631,0.000395
245.45,245.36316,-0.029702,0.000354
245.25,245.302688,-0.036333,-0.000215
244.45,244.965376,-0.101197,-0.002104
245.5,245.098598,-0.050677,0.001638
244.5,244.84591,-0.094213,-0.001413
244.5,244.6589,-0.114211,-0.000649
244.75,244.620384,-0.097898,0.00053
244.75,244.606367,-0.079821,0.000587
244.2,244.406153,-0.105767,-0.000843
246.0,244.927011,0.029276,0.004381
247.65,245.949422,0.243306,0.006914
247.65,246.730004,0.359094,0.003729
247.8,247.351198,0.415579,0.001814
247.8,247.779026,0.418219,8.5e-05
246.9,247.718968,0.315146,-0.003306
246.9,247.615982,0.225034,-0.002892
246.7,247.420339,0.134375,-0.002911
246.7,247.239593,0.066463,-0.002182
246.7,247.082611,0.018309,-0.001549
246.7,246.953106,-0.013546,-0.001025
246.15,246.64846,-0.076281,-0.002021
246.15,246.416527,-0.109825,-0.001082
247.0,246.562312,-0.054739,0.001775
246.75,246.596952,-0.035477,0.000621
245.3,246.096386,-0.135708,-0.003236
246.6,246.196388,-0.08491,0.001639
246.6,246.291589,-0.046095,0.001252
246.6,246.376196,-0.017927,0.000908
246.3,246.336786,-0.022557,-0.000149
246.3,246.308983,-0.023688,-3.6e-05
246.25,246.272282,-0.026492,-9e-05
246.25,246.247342,-0.026157,1.1e-05
247.0,246.508323,0.035723,0.001995
247.0,246.71215,0.071951,0.001167
246.8,246.789963,0.073215,4.1e-05
246.85,246.858319,0.072167,-3.4e-05
246.85,246.900812,0.065772,-0.000206
247.8,247.273854,0.131992,0.002128
247.8,247.551165,0.163309,0.001005
247.8,247.746006,0.170105,0.000218
247.8,247.873302,0.160879,-0.000296
247.65,247.892539,0.130354,-0.000978
247.9,247.977584,0.120589,-0.000313
247.9,248.02511,0.104843,-0.000504
249.1,248.487596,0.181919,0.002465
248.9,248.754492,0.200232,0.000585
248.55,248.805508,0.168075,-0.001027
249.3,249.093928,0.19401,0.000827
248.35,248.942133,0.119486,-0.002379
248.35,248.799255,0.062944,-0.001806
249.0,248.913005,0.073893,0.00035
249.0,248.991728,0.074934,3.3e-05
249.2,249.115822,0.085529,0.000338
249.6,249.348327,0.117203,0.001009
249.6,249.515108,0.127888,0.00034
248.95,249.387497,0.072826,-0.001754
248.95,249.272174,0.032278,-0.001292
249.6,249.413416,0.055761,0.000748
249.6,249.51741,0.066155,0.000331
250.0,249.737099,0.099243,0.001053
250.1,249.933549,0.120192,0.000666
250.75,250.310442,0.175514,0.001756
250.75,250.583305,0.196493,0.000665
250.7,250.750378,0.190153,-0.000201
251.8,251.257405,0.258442,0.00216
251.2,251.399399,0.233346,-0.000793
251.2,251.473198,0.198963,-0.001086
251.15,251.479647,0.157474,-0.001311
251.15,251.457526,0.11877,-0.001223
250.9,251.326955,0.065035,-0.001699
250.5,251.063125,-0.005839,-0.002243
250.05,250.685914,-0.085873,-0.002537
249.7,250.268208,-0.157386,-0.00227
249.4,249.848752,-0.213864,-0.001796
248.9,249.363944,-0.272255,-0.001861
248.9,249.021016,-0.287486,-0.000486
247.65,248.334048,-0.373578,-0.002755
247.65,247.846004,-0.398246,-0.000791
248.0,247.651362,-0.354368,0.001408
248.0,247.556182,-0.29851,0.001793
248.0,247.531358,-0.239528,0.001893
248.5,247.737266,-0.143533,0.003079
248.5,247.927861,-0.071525,0.002308
248.5,248.093646,-0.020383,0.001638
249.45,248.580847,0.089006,0.003496
249.45,248.957483,0.150993,0.001978
249.85,249.381866,0.209911,0.001877
249.85,249.68698,0.230428,0.000653
249.6,249.800384,0.205208,-0.000802
250.0,250.003531,0.204764,-1.4e-05
250.0,250.131499,0.188214,-0.000526
250.05,250.220274,0.166784,-0.00068
250.05,250.262789,0.140003,-0.00085
250.4,250.401763,0.139781,-7e-06
250.4,250.489358,0.128535,-0.000357
249.15,250.076701,0.011903,-0.003706
250.2,250.129674,0.020754,0.000281
249.95,250.076533,0.004829,-0.000506
250.0,250.051365,-0.001636,-0.000205
248.6,249.515234,-0.116824,-0.003668
249.45,249.41743,-0.112725,0.000131
249.45,249.358273,-0.101181,0.000368
247.5,248.609277,-0.240791,-0.004462
247.5,248.048287,-0.309797,-0.00221
246.85,247.410916,-0.380392,-0.002267
246.85,246.963967,-0.394736,-0.000461
246.65,246.59901,-0.388318,0.000207
247.15,246.557002,-0.313685,0.002405
247.15,246.577598,-0.241644,0.002321
246.9,246.54391,-0.196828,0.001444
247.6,246.809016,-0.097277,0.003205
247.75,247.094531,-0.014782,0.002653
246.85,246.995044,-0.033037,-0.000587
248.15,247.400004,0.061356,0.003032
248.15,247.715252,0.116072,0.001755
247.7,247.782906,0.105637,-0.000335
247.7,247.81903,0.090657,-0.00048
247.4,247.721772,0.050159,-0.001299
248.05,247.874452,0.072253,0.000708
246.0,247.228982,-0.082423,-0.004971
246.0,246.723838,-0.173523,-0.002934
246.0,246.347422,-0.217248,-0.00141
248.95,247.169805,0.006802,0.007202
248.95,247.830432,0.147707,0.004517
247.6,247.838725,0.117662,-0.000963
247.6,247.824992,0.089345,-0.000908
247.65,247.81688,0.068342,-0.000673
247.95,247.909105,0.073489,0.000165
248.0,247.989011,0.074872,4.4e-05
248.1,248.077199,0.077742,9.2e-05
248.1,248.134685,0.073377,-0.00014
248.0,248.131352,0.056845,-0.000529
248.0,248.118811,0.041892,-0.000479
248.0,248.101454,0.029123,-0.000409
247.9,248.045566,0.010802,-0.000587
247.9,247.998718,-0.001622,-0.000398
247.25,247.721652,-0.060983,-0.001904
247.5,247.601433,-0.073749,-0.00041
247.85,247.646518,-0.048139,0.000822
245.9,246.97221,-0.183084,-0.004341
246.0,246.498186,-0.245784,-0.002021
245.0,245.790658,-0.345294,-0.003217
245.0,245.281165,-0.380681,-0.001146
244.05,244.586922,-0.448256,-0.002195
241.7,243.239563,-0.642021,-0.006329
242.15,242.43254,-0.67758,-0.001165
240.85,241.421313,-0.749484,-0.002366
240.85,240.737518,-0.735328,0.000467
240.85,240.314766,-0.667965,0.002227
241.9,240.477525,-0.488936,0.005915
240.35,240.121836,-0.46022,0.00095
240.35,239.915414,-0.405524,0.001811
240.8,239.985535,-0.303018,0.003394
240.8,240.094518,-0.214229,0.002938
241.8,240.58806,-0.061697,0.005037
241.8,240.995935,0.0395,0.003336
242.85,241.70444,0.183676,0.00474
242.2,242.003104,0.208457,0.000814
241.9,242.096693,0.183702,-0.000812
242.2,242.250754,0.177314,-0.00021
242.2,242.343983,0.159193,-0.000594
242.2,242.391399,0.135104,-0.00079
241.9,242.29552,0.085325,-0.001632
242.7,242.498513,0.110684,0.000831
242.7,242.642675,0.117898,0.000236
241.95,242.461726,0.053494,-0.002111
243.4,242.841426,0.123795,0.0023
243.4,243.125518,0.15834,0.001129
243.5,243.363547,0.175514,0.000561
243.6,243.561528,0.180356,0.000158
245.2,244.279471,0.296211,0.003768
245.2,244.805859,0.345816,0.00161
245.2,245.169492,0.349656,0.000124
245.2,245.401482,0.324298,-0.000821
244.95,245.439761,0.262658,-0.001995
245.25,245.535618,0.226711,-0.001163
245.4,245.628743,0.197922,-0.000931
245.1,245.558754,0.140185,-0.001868
245.05,245.459684,0.088623,-0.001669
244.95,245.327719,0.041084,-0.00154
244.55,245.066922,-0.023974,-0.002109
245.2,245.100851,-0.011495,0.000405
245.2,245.130149,-0.002704,0.000285
245.2,245.154195,0.003061,0.000187
246.0,245.467964,0.070021,0.002167
245.2,245.413375,0.043167,-0.000869
245.4,245.435695,0.038674,-0.000145
245.4,245.446951,0.032765,-0.000191
245.4,245.450326,0.026431,-0.000205
246.15,245.724972,0.079924,0.00173
247.45,246.411423,0.210636,0.004215
247.45,246.92731,0.27642,0.002117
247.45,247.294526,0.295988,0.000629
245.95,246.985679,0.16564,-0.004193
245.95,246.708409,0.070189,-0.003074
245.8,246.417803,-0.007566,-0.002507
246.3,246.369594,-0.016325,-0.000282
245.85,246.167721,-0.056312,-0.001291
245.85,246.015031,-0.077082,-0.000671
245.75,245.868655,-0.092016,-0.000483
245.75,245.766817,-0.094132,-6.8e-05
247.5,246.346391,0.051057,0.004683
247.5,246.803944,0.138661,0.00282
247.35,247.092806,0.171031,0.001041
247.45,247.332472,0.185822,0.000475
247.45,247.493115,0.180396,-0.000174
247.5,247.60954,0.166609,-0.000442
247.5,247.674337,0.144668,-0.000704
247.5,247.701392,0.119321,-0.000813
247.5,247.702471,0.093839,-0.000817
246.85,247.447418,0.01865,-0.002414
246.95,247.275801,-0.022355,-0.001318
246.75,247.067832,-0.062356,-0.001286
246.65,246.874417,-0.090601,-0.000909
246.65,246.73448,-0.101233,-0.000342
246.65,246.639424,-0.099902,4.3e-05
246.75,246.617122,-0.083178,0.000539
246.3,246.447692,-0.101766,-0.000599
245.35,245.978742,-0.180898,-0.002556
245.65,245.743336,-0.192645,-0.00038
245.6,245.56887,-0.188727,0.000127
244.95,245.221555,-0.222904,-0.001107
243.25,244.353948,-0.361844,-0.004518
244.1,244.031884,-0.353271,0.000279
243.0,243.428418,-0.40719,-0.00176
242.35,242.773755,-0.460523,-0.001745
242.8,242.492697,-0.421846,0.001267
242.8,242.339678,-0.363912,0.001899
242.0,241.984701,-0.361986,6.3e-05
242.55,241.964592,-0.288309,0.002419
242.55,241.998411,-0.218887,0.002279
242.6,242.082022,-0.153696,0.00214
243.0,242.323438,-0.068546,0.002792
243.0,242.529603,-0.009343,0.00194
243.0,242.697133,0.028775,0.001248
243.0,242.826962,0.050553,0.000713
243.4,243.070148,0.092067,0.001357
243.15,243.157711,0.091096,-3.2e-05
243.0,243.157076,0.071327,-0.000646
243.0,243.144194,0.05318,-0.000593
242.6,242.97713,0.005715,-0.001552
242.8,242.915433,-0.008813,-0.000475
243.35,243.070088,0.026416,0.001152
243.35,243.189964,0.046558,0.000658
243.35,243.27836,0.055574,0.000294
243.4,243.358291,0.060823,0.000171
243.4,243.412067,0.059305,-5e-05
242.5,243.11324,-0.017876,-0.002522
242.5,242.875862,-0.065181,-0.001548
243.65,243.120126,0.001507,0.002179
243.3,243.187395,0.01568,0.000463
243.3,243.23881,0.023381,0.000252
242.75,243.073353,-0.017315,-0.00133
242.75,242.943206,-0.041632,-0.000795
242.8,242.864125,-0.049702,-0.000264
242.8,242.809105,-0.050848,-3.7e-05
242.65,242.718344,-0.05945,-0.000282
243.35,242.913696,-0.004538,0.001796
242.8,242.868913,-0.013211,-0.000284
243.2,242.98264,0.014145,0.000895
243.35,243.127011,0.04221,0.000917
243.55,243.309609,0.072465,0.000988
243.35,243.370249,0.069917,-8.3e-05
243.45,243.443791,0.070698,2.6e-05
243.45,243.490713,0.065574,-0.000167
243.55,243.553969,0.065074,-1.6e-05
242.9,243.353942,0.007943,-0.001865
242.9,243.191594,-0.028756,-0.001199
242.9,243.065933,-0.04964,-0.000683
243.0,243.010286,-0.050935,-4.2e-05
243.3,243.084944,-0.023868,0.000885
243.05,243.056992,-0.024748,-2.9e-05
243.05,243.03879,-0.023338,4.6e-05
244.25,243.470613,0.074754,0.003201
244.3,243.82359,0.134713,0.001954
242.85,243.549687,0.046653,-0.002873
243.2,243.450215,0.015161,-0.001028
243.2,243.367536,-0.005924,-0.000688
243.05,243.246725,-0.030683,-0.000809
243.05,243.154824,-0.043876,-0.000431
243.05,243.088477,-0.048719,-0.000158
242.8,242.951363,-0.067769,-0.000623
242.8,242.852774,-0.074411,-0.000217
242.95,242.841643,-0.060773,0.000446
242.95,242.843226,-0.047335,0.00044
242.0,242.502457,-0.110573,-0.002072
242.55,242.450179,-0.09801,0.000412
242.55,242.425107,-0.082291,0.000515
241.8,242.142687,-0.125421,-0.001415
241.8,241.937163,-0.142684,-0.000567
241.25,241.593738,-0.185945,-0.001423
241.0,241.257445,-0.218347,-0.001067
241.1,241.061552,-0.213508,0.000159
241.1,240.940937,-0.193488,0.00066
240.85,240.785258,-0.18534,0.000269
240.75,240.655251,-0.173415,0.000394
240.3,240.414795,-0.187863,-0.000477
241.6,240.733163,-0.078766,0.003601
241.55,240.984594,-0.007605,0.002346
241.55,241.18825,0.037923,0.0015
241.15,241.198089,0.031871,-0.000199
241.15,241.20048,0.025518,-0.000209
241.2,241.216413,0.023452,-6.8e-05
241.2,241.225167,0.020285,-0.000104
241.45,241.320866,0.036537,0.000535
240.8,241.151896,-0.007752,-0.001459
239.85,240.667011,-0.110578,-0.003395
239.85,240.295981,-0.166708,-0.001856
239.75,239.98944,-0.196843,-0.000998
240.85,240.182447,-0.112827,0.002779
240.0,240.043952,-0.118359,-0.000183
240.05,239.97146,-0.108474,0.000327
239.1,239.581684,-0.169097,-0.002011
240.0,239.629158,-0.122424,0.001548
239.15,239.375211,-0.150768,-0.000941
239.15,239.196997,-0.156683,-0.000196
238.5,238.841107,-0.199614,-0.001428
238.5,238.589327,-0.210856,-0.000374
237.75,238.146762,-0.260792,-0.001666
236.35,237.319679,-0.382833,-0.004086
237.4,237.107605,-0.346033,0.001233
240.65,238.195182,-0.037077,0.010306
240.65,239.076833,0.160918,0.00658
240.5,239.703125,0.26121,0.003324
240.65,240.21713,0.31569,0.001802
241.2,240.7788,0.368701,0.001749
241.75,241.369634,0.416572,0.001576
242.5,242.049372,0.473287,0.001862
242.5,242.514305,0.471487,-5.9e-05
242.0,242.622344,0.39316,-0.002565
240.4,242.051204,0.185345,-0.006822
240.6,241.633175,0.055312,-0.004276
240.45,241.231874,-0.043092,-0.003241
240.4,240.897969,-0.105765,-0.002067
240.4,240.647604,-0.136928,-0.001029
240.0,240.322397,-0.177503,-0.001342
240.0,240.091473,-0.189016,-0.000381
239.75,239.846248,-0.20113,-0.000401
239.75,239.683787,-0.192796,0.000276
238.8,239.236232,-0.247699,-0.001823
238.85,238.937458,-0.258706,-0.000366
238.65,238.668151,-0.260991,-7.6e-05
238.65,238.496692,-0.241696,0.000643
238.65,238.400629,-0.210311,0.001046
238.55,238.322928,-0.181732,0.000953
238.55,238.291916,-0.14925,0.001083
238.25,238.182238,-0.140722,0.000284
238.7,238.28429,-0.088402,0.001745
238.7,238.381747,-0.048348,0.001335
238.4,238.357954,-0.043056,0.000176
240.2,239.009909,0.106725,0.004979
240.2,239.516056,0.192804,0.002856
239.95,239.797765,0.211964,0.000635
240.3,240.116748,0.235028,0.000763
240.3,240.332687,0.230914,-0.000136
240.3,240.466415,0.209969,-0.000692
240.2,240.500748,0.172118,-0.001251
241.2,240.867213,0.214002,0.001382
241.1,241.08814,0.215494,4.9e-05
241.1,241.228557,0.199314,-0.000533
240.4,241.04891,0.117645,-0.002692
240.4,240.883936,0.056738,-0.002009
240.9,240.925678,0.053506,-0.000107
242.0,241.355545,0.134615,0.00267
243.2,242.120555,0.270471,0.004458
243.2,242.689283,0.334748,0.002104
242.1,242.683354,0.261329,-0.002404
242.1,242.63326,0.194215,-0.002198
243.7,243.149163,0.263541,0.002265
243.7,243.518626,0.286369,0.000745
243.7,243.766285,0.278026,-0.000272
243.9,243.991105,0.26656,-0.000373
244.8,244.457617,0.309651,0.001401
244.8,244.779336,0.312252,8.4e-05
244.45,244.855043,0.261274,-0.001654
245.05,245.091867,0.256005,-0.000171
245.05,245.238051,0.232338,-0.000767
246.1,245.702518,0.282364,0.001618
246.3,246.101061,0.307401,0.000808
245.9,246.220999,0.267001,-0.001304
246.7,246.566162,0.283846,0.000543
246.35,246.665662,0.244118,-0.00128
246.35,246.703396,0.19964,-0.001432
244.45,245.998636,0.004734,-0.006295
244.45,245.430663,-0.11869,-0.003996
245.1,245.233822,-0.135532,-0.000546
244.0,244.693365,-0.222797,-0.002834
244.15,244.352379,-0.248268,-0.000828
242.9,243.660172,-0.343941,-0.00312
242.9,243.162772,-0.377013,-0.001081
243.2,242.938484,-0.344099,0.001076
243.8,243.038879,-0.248307,0.003132
244.55,243.439249,-0.108511,0.004563
244.1,243.614355,-0.047389,0.001994
243.0,243.357933,-0.092437,-0.001471
243.25,243.259783,-0.093669,-4e-05
241.65,242.607144,-0.214132,-0.003945
241.65,242.119074,-0.273168,-0.001937
241.7,241.792112,-0.284761,-0.000381
241.7,241.578378,-0.269454,0.000503
241.05,241.213462,-0.290027,-0.000678
241.05,240.970098,-0.279971,0.000332
241.7,241.062454,-0.199731,0.002645
241.0,240.913335,-0.188824,0.00036
241.0,240.82608,-0.166935,0.000722
241.65,241.02446,-0.088206,0.002595
241.65,241.199402,-0.031495,0.001868
241.65,241.345648,0.00681,0.001261
241.65,241.462158,0.030451,0.000778
242.75,241.956192,0.130357,0.003281
242.75,242.331154,0.183072,0.001728
242.0,242.324638,0.142214,-0.00134
240.75,241.833872,0.005801,-0.004482
240.8,241.45636,-0.076806,-0.002718
240.25,240.963103,-0.166555,-0.002959
242.15,241.295547,-0.059016,0.003541
242.15,241.573314,0.013564,0.002387
240.9,241.333635,-0.041013,-0.001797
240.9,241.147868,-0.072208,-0.001028
241.85,241.361148,-0.010683,0.002025
242.0,241.58994,0.040926,0.001697
242.0,241.76696,0.070256,0.000964
240.65,241.399506,-0.024075,-0.003105
240.65,241.107974,-0.081714,-0.001899
241.55,241.219356,-0.0401,0.001371
242.0,241.481853,0.025112,0.002146
242.0,241.68874,0.064286,0.001288
241.55,241.678173,0.048155,-0.00053
241.5,241.642884,0.030172,-0.000591
240.7,241.314304,-0.047143,-0.002546
240.8,241.094925,-0.084261,-0.001223
240.8,240.932995,-0.100999,-0.000552
240.15,240.580553,-0.155187,-0.00179
241.7,240.895306,-0.053911,0.00334
241.7,241.157951,0.01431,0.002248
241.2,241.182488,0.016514,7.3e-05
240.85,241.070329,-0.011216,-0.000914
241.2,241.111056,-2.2e-05,0.000369
240.85,241.014794,-0.020763,-0.000684
241.45,241.162141,0.015466,0.001194
240.75,241.019954,-0.018509,-0.00112
241.35,241.129953,0.009185,0.000913
241.35,241.21688,0.025939,0.000552
242.0,241.521981,0.086101,0.001979
242.35,241.881617,0.145051,0.001936
242.35,242.145876,0.170741,0.000843
